Data da Compra,Loja,UF,Categoria,Tamanho,Cor,Preço Unitário,Quantidade,Valor Total,Estação,Cidade,Tipo de Lead
2024-03-12,Loja_48,SC,Macacão,G,Verde,40.16,61,2449.76,Verão,Joinville,Outbound
2022-05-07,Loja_15,PE,Jaqueta,G,Preto,267.39,80,21391.2,Verão,Caruaru,Outbound
2022-04-07,Loja_14,GO,Blusa,PP,Amarelo,196.09,39,7647.51,Verão,Aparecida de Goiânia,Outbound
2022-06-12,Loja_29,RJ,Blusa,P,Verde,290.59,38,11042.42,Outono,Rio de Janeiro,Outbound
2023-03-28,Loja_2,SC,Saia,GG,Cinza,281.77,53,14933.81,Verão,Joinville,Inbound
2023-03-13,Loja_23,PR,Blusa,PP,Preto,150.34,35,5261.9,Verão,Londrina,Outbound
2024-01-05,Loja_34,SP,Calça Jeans,GG,Rosa,77.72,90,6994.8,Primavera,São Paulo,Outbound
2023-04-15,Loja_36,SP,Camiseta,M,Rosa,238.57,22,5248.54,Verão,Santos,Outbound
2022-12-07,Loja_32,MG,Vestido,PP,Azul,131.88,83,10946.04,Primavera,Belo Horizonte,Inbound
2023-10-04,Loja_31,BA,Jaqueta,M,Preto,226.88,25,5672.0,Inverno,Vitória da Conquista,Outbound
2023-01-03,Loja_50,RJ,Camiseta,G,Preto,142.4,46,6550.4,Primavera,Petrópolis,Inbound
2024-02-12,Loja_21,SP,Macacão,PP,Cinza,192.41,46,8850.86,Primavera,São Paulo,Inbound
2022-09-29,Loja_13,SC,Calça Jeans,GG,Verde,83.75,96,8040.0,Inverno,Florianópolis,Outbound
2024-01-06,Loja_49,BA,Macacão,P,Cinza,257.0,99,25443.0,Primavera,Salvador,Inbound
2023-08-06,Loja_38,RS,Macacão,PP,Cinza,176.5,39,6883.5,Outono,Pelotas,Outbound
2022-11-20,Loja_17,PE,Blusa,GG,Vermelho,71.6,99,7088.4,Inverno,Caruaru,Outbound
2023-09-15,Loja_48,GO,Jaqueta,PP,Vermelho,253.23,43,10888.89,Inverno,Aparecida de Goiânia,Outbound
2024-03-28,Loja_5,GO,Vestido,GG,Cinza,252.69,88,22236.72,Verão,Goiânia,Inbound
2022-01-13,Loja_14,RJ,Saia,GG,Rosa,297.46,85,25284.1,Primavera,Rio de Janeiro,Inbound
2022-12-21,Loja_35,RJ,Calça Jeans,GG,Vermelho,112.48,99,11135.52,Primavera,Petrópolis,Outbound
2023-06-02,Loja_40,MG,Calça Jeans,PP,Vermelho,248.73,84,20893.32,Outono,Contagem,Inbound
2022-01-29,Loja_38,GO,Calça Jeans,GG,Preto,174.89,48,8394.72,Primavera,Anápolis,Outbound
2022-10-24,Loja_28,MG,Blusa,G,Verde,55.33,89,4924.37,Inverno,Belo Horizonte,Inbound
2023-01-31,Loja_26,RS,Blusa,P,Azul,179.5,15,2692.5,Primavera,Pelotas,Inbound
2024-01-04,Loja_6,PE,Short,P,Rosa,41.98,16,671.68,Primavera,Recife,Inbound
2022-07-17,Loja_24,BA,Vestido,PP,Vermelho,226.38,54,12224.52,Outono,Salvador,Inbound
2023-07-06,Loja_15,SC,Camiseta,P,Azul,49.54,36,1783.44,Outono,Joinville,Inbound
2022-07-30,Loja_28,SP,Vestido,PP,Verde,282.68,61,17243.48,Outono,Santos,Outbound
2022-05-17,Loja_17,BA,Vestido,M,Branco,83.08,78,6480.24,Verão,Vitória da Conquista,Inbound
2022-01-17,Loja_21,GO,Jaqueta,G,Verde,277.18,98,27163.64,Primavera,Goiânia,Inbound
2022-03-06,Loja_9,SP,Saia,G,Rosa,292.3,23,6722.9,Verão,Santos,Outbound
2022-07-15,Loja_31,MG,Saia,G,Cinza,41.22,38,1566.36,Outono,Uberlândia,Inbound
2022-07-24,Loja_32,GO,Camiseta,GG,Rosa,166.43,99,16476.57,Outono,Aparecida de Goiânia,Outbound
2024-01-23,Loja_37,PR,Macacão,G,Branco,160.05,64,10243.2,Primavera,Londrina,Inbound
2022-06-01,Loja_10,GO,Vestido,G,Branco,157.75,50,7887.5,Outono,Goiânia,Outbound
2022-04-15,Loja_43,GO,Calça Jeans,GG,Vermelho,184.69,91,16806.79,Verão,Aparecida de Goiânia,Inbound
2024-01-14,Loja_5,RS,Blusa,M,Cinza,274.14,8,2193.12,Primavera,Caxias do Sul,Inbound
2023-04-19,Loja_49,PR,Macacão,G,Branco,78.05,39,3043.95,Verão,Curitiba,Inbound
2022-10-07,Loja_24,SC,Short,P,Amarelo,78.77,26,2048.02,Inverno,Florianópolis,Outbound
2023-01-07,Loja_35,PR,Saia,M,Preto,242.25,57,13808.25,Primavera,Maringá,Inbound
2022-10-06,Loja_49,PE,Camiseta,P,Rosa,81.98,30,2459.4,Inverno,Caruaru,Outbound
2022-09-24,Loja_11,SC,Short,M,Cinza,285.88,99,28302.12,Inverno,Joinville,Outbound
2024-01-22,Loja_49,RJ,Short,G,Branco,258.02,8,2064.16,Primavera,Niterói,Inbound
2023-09-18,Loja_19,SC,Macacão,GG,Cinza,141.54,79,11181.66,Inverno,Blumenau,Inbound
2023-09-15,Loja_1,DF,Saia,G,Cinza,201.52,60,12091.2,Inverno,Brasília,Outbound
2024-02-27,Loja_29,DF,Vestido,G,Rosa,200.5,80,16040.0,Primavera,Brasília,Outbound
2023-06-11,Loja_40,RJ,Saia,P,Verde,144.21,93,13411.53,Outono,Rio de Janeiro,Inbound
2024-03-12,Loja_6,PR,Saia,GG,Preto,218.07,39,8504.73,Verão,Curitiba,Outbound
2024-01-28,Loja_19,RJ,Short,M,Verde,31.84,43,1369.12,Primavera,Petrópolis,Inbound
2022-09-25,Loja_18,RJ,Short,M,Preto,89.43,41,3666.63,Inverno,Petrópolis,Outbound
2022-07-18,Loja_36,SP,Calça Jeans,GG,Branco,189.68,45,8535.6,Outono,São Paulo,Inbound
2023-11-09,Loja_4,SP,Camiseta,GG,Amarelo,65.88,32,2108.16,Inverno,São Paulo,Outbound
2022-11-17,Loja_12,BA,Jaqueta,PP,Branco,157.5,33,5197.5,Inverno,Vitória da Conquista,Inbound
2023-09-30,Loja_25,MG,Calça Jeans,PP,Rosa,88.1,20,1762.0,Inverno,Belo Horizonte,Outbound
2023-08-31,Loja_37,RJ,Short,M,Amarelo,291.49,96,27983.04,Outono,Rio de Janeiro,Outbound
2022-03-19,Loja_36,PE,Short,PP,Azul,112.63,40,4505.2,Verão,Recife,Outbound
2023-05-30,Loja_10,PR,Vestido,P,Vermelho,79.14,62,4906.68,Verão,Curitiba,Outbound
2023-07-05,Loja_35,PE,Blusa,GG,Branco,242.09,75,18156.75,Outono,Caruaru,Inbound
2023-08-26,Loja_32,RJ,Jaqueta,G,Azul,88.3,47,4150.1,Outono,Rio de Janeiro,Outbound
2023-05-05,Loja_43,RJ,Camiseta,GG,Cinza,32.45,61,1979.45,Verão,Petrópolis,Inbound
2022-02-12,Loja_49,GO,Saia,PP,Amarelo,242.89,53,12873.17,Primavera,Anápolis,Inbound
2022-03-12,Loja_13,MG,Jaqueta,PP,Vermelho,297.79,11,3275.69,Verão,Belo Horizonte,Outbound
2022-09-05,Loja_37,SP,Vestido,M,Cinza,34.87,54,1882.98,Inverno,Campinas,Outbound
2022-11-12,Loja_11,SC,Camiseta,P,Amarelo,83.59,48,4012.32,Inverno,Florianópolis,Inbound
2022-11-15,Loja_3,SC,Short,PP,Rosa,285.72,2,571.44,Inverno,Joinville,Inbound
2023-09-07,Loja_29,DF,Calça Jeans,M,Preto,286.13,31,8870.03,Inverno,Brasília,Inbound
2022-12-21,Loja_47,PE,Blusa,P,Azul,231.63,1,231.63,Primavera,Recife,Outbound
2022-02-13,Loja_30,SP,Blusa,GG,Vermelho,91.51,40,3660.4,Primavera,Santos,Outbound
2022-01-08,Loja_26,RJ,Camiseta,GG,Preto,121.77,82,9985.14,Primavera,Niterói,Inbound
2024-01-19,Loja_16,SC,Vestido,GG,Rosa,126.98,40,5079.2,Primavera,Blumenau,Inbound
2023-05-23,Loja_6,SC,Saia,G,Azul,107.01,58,6206.58,Verão,Florianópolis,Outbound
2024-03-14,Loja_26,RJ,Macacão,GG,Amarelo,267.49,54,14444.46,Verão,Niterói,Outbound
2024-01-12,Loja_32,GO,Vestido,G,Cinza,218.14,44,9598.16,Primavera,Aparecida de Goiânia,Inbound
2022-02-20,Loja_42,SP,Blusa,M,Amarelo,155.88,15,2338.2,Primavera,Santos,Outbound
2023-05-29,Loja_6,GO,Camiseta,PP,Preto,214.85,86,18477.1,Verão,Anápolis,Inbound
2022-09-06,Loja_26,PE,Vestido,G,Rosa,223.17,10,2231.7,Inverno,Caruaru,Outbound
2023-06-02,Loja_11,RS,Short,G,Amarelo,264.95,86,22785.7,Outono,Caxias do Sul,Inbound
2023-07-04,Loja_44,PE,Saia,M,Rosa,99.1,58,5747.8,Outono,Caruaru,Inbound
2022-12-27,Loja_34,PE,Vestido,G,Rosa,276.97,90,24927.3,Primavera,Recife,Inbound
2022-05-27,Loja_46,SP,Calça Jeans,GG,Azul,50.25,79,3969.75,Verão,Campinas,Inbound
2023-03-06,Loja_47,PE,Vestido,M,Rosa,43.14,62,2674.68,Verão,Caruaru,Outbound
2023-08-01,Loja_35,BA,Blusa,M,Verde,141.91,97,13765.27,Outono,Vitória da Conquista,Inbound
2023-05-31,Loja_46,MG,Camiseta,G,Azul,31.26,11,343.86,Verão,Contagem,Outbound
2022-05-06,Loja_14,SP,Blusa,GG,Verde,213.99,78,16691.22,Verão,Santos,Inbound
2023-06-16,Loja_43,PR,Macacão,P,Azul,186.45,33,6152.85,Outono,Londrina,Inbound
2024-03-27,Loja_22,DF,Short,PP,Verde,276.66,70,19366.2,Verão,Brasília,Outbound
2022-08-16,Loja_24,RS,Vestido,PP,Amarelo,276.27,4,1105.08,Outono,Porto Alegre,Inbound
2022-07-19,Loja_6,GO,Blusa,G,Amarelo,125.32,85,10652.2,Outono,Anápolis,Outbound
2022-04-06,Loja_9,PR,Vestido,G,Amarelo,139.03,3,417.09,Verão,Maringá,Inbound
2022-11-11,Loja_45,SC,Macacão,M,Verde,61.31,46,2820.26,Inverno,Florianópolis,Inbound
2023-11-17,Loja_34,RS,Short,G,Cinza,120.7,11,1327.7,Inverno,Caxias do Sul,Inbound
2022-07-03,Loja_50,PR,Jaqueta,G,Branco,199.8,90,17982.0,Outono,Maringá,Inbound
2024-02-22,Loja_38,SC,Calça Jeans,G,Amarelo,296.64,38,11272.32,Primavera,Joinville,Inbound
2023-10-16,Loja_33,PE,Macacão,GG,Branco,142.86,97,13857.42,Inverno,Caruaru,Inbound
2022-09-20,Loja_10,DF,Saia,GG,Amarelo,112.98,55,6213.9,Inverno,Brasília,Outbound
2024-03-21,Loja_49,DF,Calça Jeans,P,Rosa,83.16,98,8149.68,Verão,Brasília,Inbound
2022-04-05,Loja_43,SP,Jaqueta,GG,Azul,127.93,45,5756.85,Verão,Santos,Inbound
2024-03-07,Loja_49,SC,Blusa,PP,Branco,222.01,54,11988.54,Verão,Joinville,Inbound
2023-08-30,Loja_44,RS,Camiseta,GG,Cinza,101.21,86,8704.06,Outono,Pelotas,Outbound
2022-12-07,Loja_36,RS,Vestido,G,Branco,281.94,61,17198.34,Primavera,Porto Alegre,Outbound
2023-11-26,Loja_39,MG,Jaqueta,M,Preto,122.75,6,736.5,Inverno,Belo Horizonte,Outbound
2022-05-24,Loja_28,RJ,Camiseta,PP,Verde,158.37,73,11561.01,Verão,Niterói,Inbound
2023-03-20,Loja_7,BA,Calça Jeans,G,Vermelho,259.43,9,2334.87,Verão,Vitória da Conquista,Outbound
2023-08-31,Loja_12,BA,Blusa,GG,Cinza,122.42,13,1591.46,Outono,Feira de Santana,Outbound
2023-02-15,Loja_17,BA,Short,G,Cinza,101.48,68,6900.64,Primavera,Vitória da Conquista,Inbound
2023-08-12,Loja_46,RJ,Jaqueta,PP,Rosa,298.37,43,12829.91,Outono,Petrópolis,Outbound
2023-09-08,Loja_39,PR,Vestido,GG,Branco,198.7,15,2980.5,Inverno,Curitiba,Inbound
2024-02-24,Loja_34,SC,Saia,P,Vermelho,84.45,42,3546.9,Primavera,Blumenau,Inbound
2022-08-03,Loja_16,BA,Camiseta,M,Rosa,282.53,60,16951.8,Outono,Salvador,Outbound
2023-11-02,Loja_24,SP,Jaqueta,GG,Branco,119.86,46,5513.56,Inverno,Campinas,Outbound
2023-10-15,Loja_11,RS,Camiseta,GG,Azul,288.72,52,15013.44,Inverno,Porto Alegre,Inbound
2022-08-28,Loja_24,BA,Jaqueta,G,Azul,95.44,78,7444.32,Outono,Salvador,Outbound
2024-01-13,Loja_35,RS,Camiseta,GG,Rosa,34.89,49,1709.61,Primavera,Caxias do Sul,Inbound
2024-03-17,Loja_7,RJ,Blusa,PP,Verde,66.28,61,4043.08,Verão,Niterói,Outbound
2022-06-06,Loja_35,GO,Saia,P,Cinza,134.47,62,8337.14,Outono,Anápolis,Inbound
2023-09-02,Loja_34,PR,Vestido,GG,Vermelho,34.92,23,803.16,Inverno,Curitiba,Outbound
2022-07-26,Loja_47,DF,Vestido,M,Rosa,156.84,26,4077.84,Outono,Brasília,Outbound
2024-01-15,Loja_13,DF,Short,M,Amarelo,206.06,54,11127.24,Primavera,Brasília,Inbound
2022-06-26,Loja_33,DF,Camiseta,GG,Azul,153.26,17,2605.42,Outono,Brasília,Outbound
2023-09-24,Loja_43,SP,Vestido,P,Cinza,116.73,96,11206.08,Inverno,Santos,Inbound
2023-06-19,Loja_1,PE,Blusa,G,Branco,141.19,35,4941.65,Outono,Caruaru,Outbound
2022-06-08,Loja_4,BA,Blusa,M,Verde,192.25,45,8651.25,Outono,Salvador,Outbound
2022-11-16,Loja_21,MG,Saia,P,Azul,155.41,88,13676.08,Inverno,Contagem,Inbound
2023-03-18,Loja_44,BA,Camiseta,PP,Azul,162.84,9,1465.56,Verão,Salvador,Outbound
2023-05-31,Loja_28,SP,Blusa,PP,Branco,105.48,58,6117.84,Verão,São Paulo,Outbound
2022-06-05,Loja_45,GO,Jaqueta,P,Amarelo,30.18,19,573.42,Outono,Aparecida de Goiânia,Inbound
2023-06-19,Loja_48,SC,Calça Jeans,P,Cinza,291.13,42,12227.46,Outono,Joinville,Outbound
2023-03-25,Loja_36,BA,Saia,GG,Vermelho,218.65,92,20115.8,Verão,Feira de Santana,Inbound
2022-01-04,Loja_10,PR,Calça Jeans,G,Cinza,258.9,96,24854.4,Primavera,Curitiba,Outbound
2022-05-03,Loja_42,PR,Jaqueta,GG,Rosa,43.15,24,1035.6,Verão,Londrina,Inbound
2022-02-13,Loja_16,PR,Macacão,PP,Vermelho,162.26,35,5679.1,Primavera,Londrina,Inbound
2022-09-15,Loja_35,GO,Blusa,P,Amarelo,243.05,57,13853.85,Inverno,Aparecida de Goiânia,Inbound
2022-06-02,Loja_42,DF,Camiseta,M,Amarelo,146.3,2,292.6,Outono,Brasília,Outbound
2023-12-18,Loja_28,DF,Saia,M,Amarelo,81.27,69,5607.63,Primavera,Brasília,Outbound
2024-02-24,Loja_17,GO,Saia,GG,Azul,248.05,68,16867.4,Primavera,Aparecida de Goiânia,Inbound
2022-04-22,Loja_13,RJ,Saia,M,Cinza,132.04,62,8186.48,Verão,Petrópolis,Inbound
2022-09-15,Loja_26,PE,Saia,M,Vermelho,108.4,35,3794.0,Inverno,Caruaru,Inbound
2022-07-31,Loja_44,SC,Camiseta,P,Branco,298.57,9,2687.13,Outono,Blumenau,Outbound
2022-01-16,Loja_16,SP,Short,P,Azul,32.36,25,809.0,Primavera,Campinas,Outbound
2022-05-02,Loja_38,BA,Jaqueta,PP,Verde,94.15,96,9038.4,Verão,Salvador,Outbound
2022-05-04,Loja_48,SC,Blusa,G,Azul,155.51,5,777.55,Verão,Joinville,Inbound
2022-09-26,Loja_5,PR,Vestido,P,Preto,137.24,51,6999.24,Inverno,Curitiba,Inbound
2022-10-11,Loja_29,PR,Jaqueta,GG,Azul,71.88,30,2156.4,Inverno,Curitiba,Outbound
2023-08-29,Loja_17,BA,Saia,G,Rosa,123.6,95,11742.0,Outono,Feira de Santana,Outbound
2022-02-15,Loja_50,RJ,Camiseta,M,Azul,290.53,51,14817.03,Primavera,Rio de Janeiro,Inbound
2022-10-22,Loja_17,RS,Short,G,Verde,148.85,60,8931.0,Inverno,Pelotas,Inbound
2022-05-09,Loja_15,GO,Short,M,Branco,253.96,27,6856.92,Verão,Aparecida de Goiânia,Outbound
2023-09-12,Loja_50,PE,Macacão,P,Amarelo,95.51,47,4488.97,Inverno,Olinda,Inbound
2023-12-12,Loja_40,GO,Saia,P,Vermelho,40.26,70,2818.2,Primavera,Goiânia,Outbound
2024-01-15,Loja_18,GO,Blusa,M,Azul,58.18,77,4479.86,Primavera,Goiânia,Inbound
2024-01-17,Loja_41,DF,Saia,G,Verde,295.94,39,11541.66,Primavera,Brasília,Inbound
2023-08-21,Loja_48,RJ,Jaqueta,G,Vermelho,203.17,14,2844.38,Outono,Niterói,Inbound
2024-01-24,Loja_4,RJ,Blusa,G,Amarelo,140.21,92,12899.32,Primavera,Niterói,Outbound
2022-03-19,Loja_44,RS,Blusa,GG,Rosa,240.65,67,16123.55,Verão,Pelotas,Inbound
2023-02-28,Loja_37,BA,Short,M,Cinza,166.45,5,832.25,Primavera,Salvador,Inbound
2023-08-17,Loja_49,PE,Camiseta,GG,Vermelho,88.72,49,4347.28,Outono,Caruaru,Inbound
2022-02-13,Loja_12,DF,Jaqueta,PP,Amarelo,100.75,86,8664.5,Primavera,Brasília,Inbound
2022-09-03,Loja_43,PE,Blusa,GG,Amarelo,61.42,100,6142.0,Inverno,Recife,Outbound
2023-01-21,Loja_8,SP,Camiseta,M,Amarelo,143.84,71,10212.64,Primavera,Santos,Inbound
2024-02-13,Loja_1,BA,Macacão,G,Branco,171.47,78,13374.66,Primavera,Feira de Santana,Inbound
2024-03-19,Loja_26,PE,Jaqueta,G,Preto,230.48,64,14750.72,Verão,Recife,Inbound
2023-07-27,Loja_32,RJ,Calça Jeans,P,Azul,114.98,11,1264.78,Outono,Petrópolis,Outbound
2023-01-15,Loja_11,PR,Vestido,G,Verde,43.14,73,3149.22,Primavera,Maringá,Outbound
2023-07-07,Loja_15,PR,Calça Jeans,G,Verde,134.55,52,6996.6,Outono,Maringá,Inbound
2023-03-14,Loja_33,BA,Short,M,Cinza,214.89,100,21489.0,Verão,Feira de Santana,Outbound
2023-09-29,Loja_37,SC,Jaqueta,G,Amarelo,239.71,61,14622.31,Inverno,Joinville,Inbound
2023-09-05,Loja_10,PR,Saia,PP,Rosa,44.96,15,674.4,Inverno,Maringá,Outbound
2022-06-16,Loja_5,BA,Short,P,Azul,120.5,45,5422.5,Outono,Feira de Santana,Outbound
2023-01-08,Loja_42,GO,Macacão,G,Rosa,93.39,16,1494.24,Primavera,Goiânia,Inbound
2023-09-13,Loja_17,PR,Short,P,Rosa,178.93,5,894.65,Inverno,Curitiba,Outbound
2022-08-23,Loja_4,SP,Blusa,G,Amarelo,88.67,3,266.01,Outono,Santos,Outbound
2023-08-28,Loja_38,PE,Macacão,GG,Cinza,118.14,21,2480.94,Outono,Recife,Outbound
2023-02-09,Loja_26,PE,Macacão,M,Amarelo,295.02,64,18881.28,Primavera,Olinda,Inbound
2023-12-07,Loja_15,PR,Calça Jeans,PP,Branco,57.66,20,1153.2,Primavera,Londrina,Inbound
2022-03-18,Loja_1,BA,Macacão,M,Preto,290.47,100,29047.0,Verão,Vitória da Conquista,Inbound
2023-12-24,Loja_45,MG,Macacão,P,Azul,239.3,9,2153.7,Primavera,Belo Horizonte,Inbound
2023-08-19,Loja_36,SP,Jaqueta,G,Cinza,56.15,27,1516.05,Outono,Santos,Outbound
2024-02-07,Loja_49,PE,Calça Jeans,G,Vermelho,198.6,14,2780.4,Primavera,Caruaru,Outbound
2022-02-01,Loja_10,MG,Vestido,GG,Preto,192.6,89,17141.4,Primavera,Uberlândia,Inbound
2023-08-21,Loja_8,GO,Blusa,GG,Verde,146.14,61,8914.54,Outono,Anápolis,Outbound
2023-10-01,Loja_33,PR,Vestido,P,Azul,59.97,54,3238.38,Inverno,Londrina,Outbound
2023-10-06,Loja_40,GO,Calça Jeans,G,Branco,142.99,98,14013.02,Inverno,Anápolis,Inbound
2023-08-24,Loja_8,DF,Jaqueta,GG,Amarelo,294.87,67,19756.29,Outono,Brasília,Outbound
2022-09-16,Loja_25,GO,Jaqueta,P,Verde,84.91,42,3566.22,Inverno,Aparecida de Goiânia,Inbound
2023-03-20,Loja_21,MG,Short,PP,Rosa,161.37,36,5809.32,Verão,Contagem,Outbound
2022-03-18,Loja_37,SP,Vestido,GG,Amarelo,84.59,75,6344.25,Verão,Santos,Inbound
2023-09-18,Loja_35,GO,Blusa,P,Azul,289.25,90,26032.5,Inverno,Goiânia,Inbound
2022-07-02,Loja_27,RJ,Macacão,P,Azul,205.79,83,17080.57,Outono,Petrópolis,Inbound
2023-06-02,Loja_29,RJ,Short,P,Azul,155.7,99,15414.3,Outono,Niterói,Inbound
2022-01-11,Loja_10,MG,Short,GG,Verde,37.06,53,1964.18,Primavera,Contagem,Inbound
2022-11-25,Loja_18,RS,Vestido,GG,Preto,123.52,23,2840.96,Inverno,Caxias do Sul,Inbound
2022-05-15,Loja_43,SP,Short,G,Cinza,173.74,94,16331.56,Verão,Santos,Inbound
2023-09-12,Loja_34,SC,Calça Jeans,P,Rosa,217.12,1,217.12,Inverno,Joinville,Outbound
2023-09-25,Loja_9,DF,Calça Jeans,PP,Verde,32.04,73,2338.92,Inverno,Brasília,Inbound
2022-03-13,Loja_11,MG,Camiseta,P,Cinza,159.13,66,10502.58,Verão,Contagem,Inbound
2023-12-06,Loja_35,SC,Camiseta,PP,Rosa,272.68,93,25359.24,Primavera,Blumenau,Inbound
2023-11-18,Loja_18,BA,Jaqueta,PP,Verde,231.76,79,18309.04,Inverno,Vitória da Conquista,Outbound
2023-05-31,Loja_31,PR,Vestido,PP,Amarelo,111.92,29,3245.68,Verão,Curitiba,Inbound
2023-02-15,Loja_21,RS,Calça Jeans,PP,Vermelho,60.04,94,5643.76,Primavera,Pelotas,Inbound
2023-12-22,Loja_18,RJ,Macacão,PP,Preto,211.31,33,6973.23,Primavera,Petrópolis,Outbound
2022-02-28,Loja_30,RJ,Vestido,G,Azul,145.75,82,11951.5,Primavera,Petrópolis,Outbound
2023-01-19,Loja_25,DF,Camiseta,GG,Vermelho,285.48,80,22838.4,Primavera,Brasília,Outbound
2023-09-02,Loja_13,MG,Calça Jeans,M,Azul,168.53,92,15504.76,Inverno,Belo Horizonte,Inbound
2024-02-21,Loja_37,GO,Calça Jeans,P,Amarelo,95.56,33,3153.48,Primavera,Anápolis,Outbound
2022-04-13,Loja_18,GO,Saia,G,Rosa,42.65,90,3838.5,Verão,Aparecida de Goiânia,Inbound
2022-09-05,Loja_9,SP,Blusa,P,Verde,106.24,2,212.48,Inverno,Campinas,Inbound
2023-04-03,Loja_8,PE,Calça Jeans,P,Vermelho,44.54,62,2761.48,Verão,Recife,Inbound
2024-03-04,Loja_35,RS,Camiseta,M,Verde,245.27,27,6622.29,Verão,Caxias do Sul,Outbound
2023-09-24,Loja_35,SP,Camiseta,M,Azul,112.9,35,3951.5,Inverno,Campinas,Inbound
2023-11-20,Loja_27,DF,Jaqueta,GG,Vermelho,294.96,96,28316.16,Inverno,Brasília,Inbound
2022-09-01,Loja_43,PR,Vestido,M,Branco,35.56,60,2133.6,Inverno,Londrina,Outbound
2023-12-03,Loja_38,PR,Jaqueta,M,Azul,222.61,47,10462.67,Primavera,Curitiba,Outbound
2022-04-01,Loja_30,PR,Blusa,PP,Vermelho,230.11,54,12425.94,Verão,Londrina,Inbound
2023-03-21,Loja_24,BA,Camiseta,P,Branco,164.9,47,7750.3,Verão,Salvador,Outbound
2023-02-16,Loja_18,RS,Calça Jeans,GG,Preto,30.95,76,2352.2,Primavera,Caxias do Sul,Outbound
2023-04-15,Loja_38,MG,Vestido,G,Preto,32.8,50,1640.0,Verão,Uberlândia,Outbound
2022-10-03,Loja_22,SC,Macacão,GG,Amarelo,258.14,91,23490.74,Inverno,Joinville,Outbound
2023-01-05,Loja_18,BA,Short,PP,Verde,125.03,79,9877.37,Primavera,Feira de Santana,Outbound
2023-05-04,Loja_28,SP,Calça Jeans,M,Verde,135.15,34,4595.1,Verão,São Paulo,Outbound
2023-03-16,Loja_3,DF,Short,M,Amarelo,128.33,9,1154.97,Verão,Brasília,Outbound
2024-01-24,Loja_18,RJ,Calça Jeans,PP,Preto,123.92,78,9665.76,Primavera,Rio de Janeiro,Inbound
2022-06-07,Loja_9,MG,Camiseta,P,Verde,40.07,81,3245.67,Outono,Belo Horizonte,Inbound
2023-11-21,Loja_36,MG,Calça Jeans,PP,Preto,55.25,76,4199.0,Inverno,Uberlândia,Outbound
2023-03-22,Loja_41,RS,Jaqueta,PP,Amarelo,194.08,7,1358.56,Verão,Caxias do Sul,Inbound
2023-09-19,Loja_8,SP,Vestido,M,Branco,78.0,72,5616.0,Inverno,São Paulo,Outbound
2023-07-30,Loja_3,PE,Vestido,G,Amarelo,240.84,56,13487.04,Outono,Caruaru,Outbound
2023-12-01,Loja_27,RS,Blusa,M,Vermelho,123.73,11,1361.03,Primavera,Caxias do Sul,Inbound
2023-07-18,Loja_38,SC,Blusa,PP,Verde,133.5,48,6408.0,Outono,Joinville,Inbound
2023-09-17,Loja_3,DF,Calça Jeans,GG,Azul,113.41,82,9299.62,Inverno,Brasília,Outbound
2022-11-29,Loja_34,PR,Blusa,PP,Cinza,222.97,20,4459.4,Inverno,Londrina,Outbound
2022-11-06,Loja_36,BA,Short,M,Amarelo,188.94,68,12847.92,Inverno,Salvador,Outbound
2024-03-14,Loja_9,DF,Vestido,PP,Rosa,220.85,19,4196.15,Verão,Brasília,Outbound
2023-03-18,Loja_19,PE,Jaqueta,G,Amarelo,51.38,40,2055.2,Verão,Olinda,Inbound
2023-10-11,Loja_2,RS,Blusa,PP,Branco,297.52,40,11900.8,Inverno,Caxias do Sul,Outbound
2023-01-07,Loja_48,PR,Blusa,P,Azul,296.03,99,29306.97,Primavera,Maringá,Outbound
2024-02-10,Loja_48,PR,Blusa,M,Azul,204.75,3,614.25,Primavera,Londrina,Outbound
2022-03-12,Loja_2,PE,Calça Jeans,M,Vermelho,51.56,35,1804.6,Verão,Caruaru,Outbound
2023-04-08,Loja_46,DF,Blusa,G,Vermelho,163.77,39,6387.03,Verão,Brasília,Inbound
2024-03-11,Loja_25,SC,Vestido,G,Vermelho,147.28,40,5891.2,Verão,Joinville,Inbound
2023-07-15,Loja_43,MG,Camiseta,GG,Amarelo,37.48,46,1724.08,Outono,Contagem,Inbound
2022-01-31,Loja_17,RJ,Macacão,PP,Verde,218.68,90,19681.2,Primavera,Petrópolis,Inbound
2022-06-11,Loja_45,MG,Calça Jeans,GG,Vermelho,209.37,64,13399.68,Outono,Belo Horizonte,Inbound
2023-05-04,Loja_17,PR,Jaqueta,M,Cinza,150.94,33,4981.02,Verão,Curitiba,Outbound
2022-12-21,Loja_36,MG,Calça Jeans,M,Cinza,104.27,26,2711.02,Primavera,Uberlândia,Outbound
2023-05-27,Loja_14,MG,Jaqueta,G,Rosa,268.89,69,18553.41,Verão,Uberlândia,Inbound
2022-11-09,Loja_40,MG,Jaqueta,P,Preto,183.97,14,2575.58,Inverno,Contagem,Inbound
2023-10-05,Loja_26,SC,Jaqueta,G,Rosa,61.04,96,5859.84,Inverno,Joinville,Inbound
2022-04-11,Loja_32,SP,Blusa,P,Branco,155.43,20,3108.6,Verão,São Paulo,Outbound
2022-09-27,Loja_47,GO,Jaqueta,PP,Cinza,273.27,97,26507.19,Inverno,Anápolis,Inbound
2023-10-01,Loja_39,RS,Saia,G,Vermelho,56.21,67,3766.07,Inverno,Porto Alegre,Outbound
